<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.02	21:00:00	3844.22	3851.42	3843.55	3850.78	4371	0	28
2025.10.02	22:00:00	3850.86	3859.03	3850.50	3855.48	4725	0	28
2025.10.02	23:00:00	3855.61	3859.22	3853.50	3855.33	2264	0	28
2025.10.03	01:00:00	3855.73	3858.54	3852.13	3857.13	2410	0	28
2025.10.03	02:00:00	3857.11	3863.76	3856.88	3862.39	2788	0	28
2025.10.03	03:00:00	3862.41	3862.51	3856.36	3856.86	4058	0	28
2025.10.03	04:00:00	3856.83	3862.57	3847.33	3858.45	5203	0	28
2025.10.03	05:00:00	3858.40	3859.01	3847.59	3848.10	4111	0	28
2025.10.03	06:00:00	3848.10	3850.93	3838.00	3842.68	4718	0	28
2025.10.03	07:00:00	3842.53	3848.18	3841.64	3843.96	3589	0	28
2025.10.03	08:00:00	3843.97	3859.09	3843.81	3855.01	4519	0	28
2025.10.03	09:00:00	3854.87	3860.86	3850.93	3859.09	4572	0	28
2025.10.03	10:00:00	3859.10	3865.10	3856.99	3864.16	4277	0	28
2025.10.03	11:00:00	3864.48	3865.56	3860.11	3864.80	3978	0	28
2025.10.03	12:00:00	3864.78	3864.86	3856.96	3864.29	3917	0	28
2025.10.03	13:00:00	3864.38	3867.62	3862.12	3865.71	4195	0	28
2025.10.03	14:00:00	3865.72	3867.00	3854.89	3861.96	5117	0	28
2025.10.03	15:00:00	3862.02	3874.80	3860.45	3873.84	5461	0	28
2025.10.03	16:00:00	3874.24	3890.49	3870.05	3882.86	6380	0	28
2025.10.03	17:00:00	3882.80	3885.59	3866.34	3879.61	6608	0	28
2025.10.03	18:00:00	3879.85	3891.56	3873.79	3889.30	6024	0	28
2025.10.03	19:00:00	3889.40	3889.63	3880.50	3883.87	5423	0	28
2025.10.03	20:00:00	3883.67	3885.92	3877.28	3881.74	5555	0	28
2025.10.03	21:00:00	3881.82	3889.15	3879.98	3886.05	5150	0	28
2025.10.03	22:00:00	3886.04	3889.03	3883.51	3885.68	4559	0	28
2025.10.03	23:00:00	3885.60	3887.14	3882.86	3886.49	2478	0	28
2025.10.06	01:00:00	3888.73	3902.99	3884.08	3899.45	4345	0	28
2025.10.06	02:00:00	3899.41	3920.39	3898.36	3909.61	5378	0	28
2025.10.06	03:00:00	3909.71	3909.71	3899.00	3900.43	5769	0	28
2025.10.06	04:00:00	3900.45	3918.22	3899.69	3917.86	5245	0	28
2025.10.06	05:00:00	3917.96	3924.52	3917.50	3921.03	4702	0	28
2025.10.06	06:00:00	3920.91	3931.95	3919.92	3929.38	4905	0	28
2025.10.06	07:00:00	3929.25	3940.29	3928.78	3938.55	5041	0	28
2025.10.06	08:00:00	3938.54	3945.01	3927.39	3932.59	5439	0	28
2025.10.06	09:00:00	3932.57	3934.75	3922.49	3934.25	5588	0	28
2025.10.06	10:00:00	3933.50	3943.77	3929.30	3941.48	5850	0	28
2025.10.06	11:00:00	3941.60	3949.44	3935.35	3942.44	5742	0	28
2025.10.06	12:00:00	3942.41	3944.86	3936.55	3942.30	4660	0	28
2025.10.06	13:00:00	3942.32	3946.65	3932.85	3942.19	4789	0	28
2025.10.06	14:00:00	3942.13	3942.65	3931.10	3938.28	5553	0	28
2025.10.06	15:00:00	3938.15	3941.22	3926.58	3933.99	6272	0	28
2025.10.06	16:00:00	3934.33	3946.99	3927.28	3944.68	6287	0	28
2025.10.06	17:00:00	3944.44	3958.72	3940.36	3954.93	6469	0	28
2025.10.06	18:00:00	3955.03	3963.92	3948.29	3962.40	6159	0	28
2025.10.06	19:00:00	3962.42	3969.97	3945.89	3954.01	5962	0	28
2025.10.06	20:00:00	3954.13	3958.89	3951.13	3957.85	5330	0	28
2025.10.06	21:00:00	3958.17	3960.55	3955.77	3958.23	4449	0	28
2025.10.06	22:00:00	3958.42	3964.95	3958.26	3959.35	4559	0	28
2025.10.06	23:00:00	3959.32	3962.23	3957.33	3961.23	2505	0	28
2025.10.07	01:00:00	3960.13	3976.15	3958.50	3963.40	4634	0	28
2025.10.07	02:00:00	3963.39	3972.62	3961.67	3969.44	4036	0	28
2025.10.07	03:00:00	3969.50	3977.27	3961.50	3962.56	5496	0	28
2025.10.07	04:00:00	3962.67	3963.70	3955.92	3958.09	5160	0	28
2025.10.07	05:00:00	3958.06	3966.92	3957.35	3964.86	4065	0	28
2025.10.07	06:00:00	3964.90	3974.65	3960.77	3973.23	4698	0	28
2025.10.07	07:00:00	3973.40	3976.88	3971.54	3976.03	4124	0	28
2025.10.07	08:00:00	3975.85	3976.80	3960.34	3964.76	5225	0	28
2025.10.07	09:00:00	3964.82	3966.24	3953.87	3955.08	5171	0	28
2025.10.07	10:00:00	3955.11	3956.11	3943.47	3945.89	6254	0	28
2025.10.07	11:00:00	3945.32	3953.73	3940.82	3951.25	5598	0	28
2025.10.07	12:00:00	3951.21	3963.35	3951.11	3955.08	4954	0	28
2025.10.07	13:00:00	3955.02	3962.74	3954.07	3959.99	4391	0	28
2025.10.07	14:00:00	3960.07	3968.93	3956.27	3966.95	4782	0	28
2025.10.07	15:00:00	3966.73	3979.98	3964.30	3979.45	5818	0	28
2025.10.07	16:00:00	3979.31	3985.51	3970.41	3979.03	6470	0	28
2025.10.07	17:00:00	3979.18	3986.60	3969.01	3985.49	6557	0	28
2025.10.07	18:00:00	3985.49	3990.88	3961.82	3965.97	6645	0	28
2025.10.07	19:00:00	3965.97	3979.47	3963.08	3976.58	6438	0	28
2025.10.07	20:00:00	3976.88	3987.68	3976.43	3980.74	5872	0	28
2025.10.07	21:00:00	3980.77	3983.85	3974.27	3980.98	5685	0	28
2025.10.07	22:00:00	3980.95	3983.29	3978.60	3980.08	4886	0	28
2025.10.07	23:00:00	3980.07	3986.47	3980.07	3986.16	2486	0	28
2025.10.08	01:00:00	3984.47	3990.58	3983.29	3989.42	2638	0	28
2025.10.08	02:00:00	3989.49	3995.85	3988.27	3994.30	3276	0	28
2025.10.08	03:00:00	3994.29	3999.20	3989.64	3992.28	4849	0	28
2025.10.08	04:00:00	3992.18	4000.29	3984.48	4000.29	5534	0	28
2025.10.08	05:00:00	4000.60	4011.65	3995.69	4011.59	5042	0	28
2025.10.08	06:00:00	4011.56	4016.55	4008.82	4014.61	4627	0	28
2025.10.08	07:00:00	4014.72	4027.01	4014.59	4026.83	4833	0	28
2025.10.08	08:00:00	4026.63	4036.91	4024.52	4029.08	5299	0	28
2025.10.08	09:00:00	4029.26	4033.01	4021.32	4031.54	5652	0	28
2025.10.08	10:00:00	4031.53	4038.89	4030.13	4034.19	5636	0	28
2025.10.08	11:00:00	4034.45	4040.42	4033.14	4036.27	4925	0	28
2025.10.08	12:00:00	4036.29	4049.52	4030.77	4049.26	5057	0	28
2025.10.08	13:00:00	4049.24	4049.47	4033.46	4037.05	5399	0	28
2025.10.08	14:00:00	4037.07	4037.97	4031.99	4037.94	5135	0	28
2025.10.08	15:00:00	4037.94	4046.41	4031.01	4039.94	6001	0	28
2025.10.08	16:00:00	4039.88	4049.32	4026.63	4038.33	6492	0	28
2025.10.08	17:00:00	4038.10	4049.04	4035.60	4048.08	6347	0	28
2025.10.08	18:00:00	4048.09	4050.39	4037.12	4045.57	6126	0	28
2025.10.08	19:00:00	4045.58	4059.07	4044.35	4056.50	5903	0	28
2025.10.08	20:00:00	4056.65	4057.94	4042.97	4051.18	5550	0	28
2025.10.08	21:00:00	4051.20	4053.18	4038.70	4049.81	5748	0	28
2025.10.08	22:00:00	4049.96	4054.57	4032.05	4045.06	6203	0	28
2025.10.08	23:00:00	4044.78	4046.46	4038.52	4041.04	3324	0	28
2025.10.09	01:00:00	4041.25	4043.95	4015.35	4021.19	4141	0	28
2025.10.09	02:00:00	4021.24	4021.85	4001.53	4011.60	5466	0	28
2025.10.09	03:00:00	4011.51	4027.93	4008.65	4022.86	5713	0	28
2025.10.09	04:00:00	4022.88	4036.35	4008.23	4019.58	6568	0	28
2025.10.09	05:00:00	4019.63	4021.20	4002.61	4018.55	5947	0	28
2025.10.09	06:00:00	4018.52	4029.48	4017.21	4026.71	4901	0	28
2025.10.09	07:00:00	4026.73	4040.96	4026.73	4038.89	4290	0	28
2025.10.09	08:00:00	4038.68	4043.66	4034.26	4039.64	5065	0	28
2025.10.09	09:00:00	4039.66	4040.91	4022.70	4026.04	5848	0	28
2025.10.09	10:00:00	4026.48	4032.68	4024.75	4031.51	5574	0	28
2025.10.09	11:00:00	4031.48	4040.28	4030.16	4038.14	4776	0	28
2025.10.09	12:00:00	4038.07	4041.98	4034.14	4037.37	4799	0	28
2025.10.09	13:00:00	4037.64	4044.24	4036.29	4044.19	3925	0	28
2025.10.09	14:00:00	4044.21	4046.58	4033.50	4044.43	5164	0	28
2025.10.09	15:00:00	4044.06	4053.60	4037.44	4053.33	5761	0	28
2025.10.09	16:00:00	4053.42	4057.80	4017.31	4017.31	6839	0	28
2025.10.09	17:00:00	4017.48	4029.10	4004.04	4024.24	6909	0	28
2025.10.09	18:00:00	4023.17	4028.53	4006.39	4014.49	6726	0	28
2025.10.09	19:00:00	4014.47	4021.58	3963.93	3968.32	6697	0	28
2025.10.09	20:00:00	3969.05	3974.18	3944.86	3950.18	6755	0	28
2025.10.09	21:00:00	3949.99	3968.67	3949.48	3957.25	6118	0	28
2025.10.09	22:00:00	3957.43	3981.97	3955.18	3973.05	6034	0	28
2025.10.09	23:00:00	3973.11	3979.00	3972.97	3975.94	3178	0	28
2025.10.10	01:00:00	3976.70	3981.29	3958.80	3975.21	3287	0	28
2025.10.10	02:00:00	3975.23	3990.73	3974.50	3989.83	3727	0	28
2025.10.10	03:00:00	3989.40	3994.42	3985.45	3990.93	4782	0	28
2025.10.10	04:00:00	3990.91	3992.27	3969.92	3973.12	6062	0	28
2025.10.10	05:00:00	3973.17	3986.67	3973.17	3978.46	5076	0	28
2025.10.10	06:00:00	3978.49	3979.12	3960.76	3961.87	5431	0	28
2025.10.10	07:00:00	3961.87	3966.65	3947.10	3966.23	5052	0	28
2025.10.10	08:00:00	3966.12	3977.67	3965.59	3974.42	5537	0	28
2025.10.10	09:00:00	3974.82	3975.96	3962.61	3968.34	5744	0	28
2025.10.10	10:00:00	3968.32	3976.16	3952.56	3971.94	5923	0	28
2025.10.10	11:00:00	3971.99	3994.53	3970.09	3991.97	5656	0	28
2025.10.10	12:00:00	3991.98	4006.60	3990.29	3995.63	5859	0	28
2025.10.10	13:00:00	3995.39	4000.04	3990.75	3993.77	5308	0	28
2025.10.10	14:00:00	3993.56	3999.73	3983.70	3987.02	5492	0	28
2025.10.10	15:00:00	3987.41	3993.43	3980.17	3985.51	6036	0	28
2025.10.10	16:00:00	3985.47	3998.08	3975.67	3980.64	6661	0	28
2025.10.10	17:00:00	3980.53	3994.01	3970.64	3989.72	6629	0	28
2025.10.10	18:00:00	3989.95	4022.74	3987.98	3997.93	6947	0	28
2025.10.10	19:00:00	3997.90	3998.61	3977.60	3983.31	6806	0	28
2025.10.10	20:00:00	3982.47	3991.97	3975.00	3989.71	6494	0	28
2025.10.10	21:00:00	3989.89	4009.01	3984.18	3999.01	6236	0	28
2025.10.10	22:00:00	3999.03	4021.15	3995.99	4011.45	6081	0	28
2025.10.10	23:00:00	4011.13	4020.08	4005.73	4018.58	3858	0	28
2025.10.13	01:00:00	4002.95	4045.15	4002.95	4042.33	4957	0	28
2025.10.13	02:00:00	4042.20	4059.76	4032.14	4034.97	5542	0	28
2025.10.13	03:00:00	4035.02	4059.42	4024.51	4043.65	6296	0	28
2025.10.13	04:00:00	4043.73	4054.89	4035.80	4053.02	6197	0	28
2025.10.13	05:00:00	4052.81	4055.78	4041.67	4048.17	5074	0	28
2025.10.13	06:00:00	4048.13	4056.26	4046.33	4051.84	4967	0	28
2025.10.13	07:00:00	4051.78	4059.22	4051.04	4056.24	4017	0	28
2025.10.13	08:00:00	4056.23	4078.06	4055.47	4063.52	5768	0	28
2025.10.13	09:00:00	4063.56	4073.41	4059.53	4069.41	5834	0	28
2025.10.13	10:00:00	4068.70	4077.48	4066.61	4071.10	5293	0	28
2025.10.13	11:00:00	4070.99	4079.03	4069.00	4077.75	5382	0	28
2025.10.13	12:00:00	4077.75	4079.76	4070.30	4077.31	4957	0	28
2025.10.13	13:00:00	4077.32	4084.82	4071.23	4080.93	5023	0	28
2025.10.13	14:00:00	4080.71	4084.57	4073.61	4073.90	5007	0	28
2025.10.13	15:00:00	4073.98	4085.84	4073.17	4079.64	5742	0	28
2025.10.13	16:00:00	4079.65	4095.63	4078.27	4094.06	6437	0	28
2025.10.13	17:00:00	4093.71	4103.79	4090.73	4097.41	6464	0	28
2025.10.13	18:00:00	4097.28	4107.24	4091.67	4104.90	6073	0	28
2025.10.13	19:00:00	4104.92	4116.95	4103.93	4105.65	6230	0	28
2025.10.13	20:00:00	4105.67	4115.25	4100.20	4103.65	5952	0	28
2025.10.13	21:00:00	4103.62	4107.44	4099.25	4101.65	5512	0	28
2025.10.13	22:00:00	4101.69	4110.79	4090.74	4108.46	5475	0	28
2025.10.13	23:00:00	4108.58	4112.68	4105.95	4112.17	2745	0	28
2025.10.14	01:00:00	4110.45	4115.58	4106.61	4114.72	3170	0	28
2025.10.14	02:00:00	4114.64	4131.91	4112.83	4127.80	4680	0	28
2025.10.14	03:00:00	4127.88	4130.13	4119.71	4124.37	5459	0	28
2025.10.14	04:00:00	4124.17	4149.84	4123.31	4137.09	6587	0	28
2025.10.14	05:00:00	4137.10	4149.73	4136.88	4145.81	5697	0	28
2025.10.14	06:00:00	4145.90	4166.15	4145.12	4163.25	5748	0	28
2025.10.14	07:00:00	4163.32	4169.92	4155.89	4168.22	5305	0	28
2025.10.14	08:00:00	4168.02	4179.51	4111.23	4121.06	6376	0	28
2025.10.14	09:00:00	4121.00	4133.66	4090.51	4112.21	6879	0	28
2025.10.14	10:00:00	4111.23	4127.73	4102.52	4126.30	6413	0	28
2025.10.14	11:00:00	4125.86	4144.94	4124.68	4143.99	6066	0	28
2025.10.14	12:00:00	4143.97	4144.05	4121.74	4127.49	5908	0	28
2025.10.14	13:00:00	4127.38	4144.24	4125.00	4131.58	5823	0	28
2025.10.14	14:00:00	4131.57	4137.85	4125.71	4130.42	5588	0	28
2025.10.14	15:00:00	4130.51	4134.45	4103.68	4106.52	6315	0	28
2025.10.14	16:00:00	4106.54	4129.36	4097.95	4124.06	6927	0	28
2025.10.14	17:00:00	4123.95	4137.43	4121.43	4129.08	6720	0	28
2025.10.14	18:00:00	4129.24	4142.46	4126.19	4137.99	6420	0	28
2025.10.14	19:00:00	4138.02	4155.10	4127.94	4140.28	6473	0	28
2025.10.14	20:00:00	4140.07	4152.91	4137.30	4148.26	6294	0	28
2025.10.14	21:00:00	4148.09	4152.47	4143.07	4148.15	5684	0	28
2025.10.14	22:00:00	4148.16	4150.46	4134.49	4141.41	6370	0	28
2025.10.14	23:00:00	4141.51	4146.02	4139.29	4144.55	3347	0	28
2025.10.15	01:00:00	4142.76	4163.62	4140.53	4158.30	3793	0	28
2025.10.15	02:00:00	4158.65	4167.12	4157.08	4161.54	3861	0	28
2025.10.15	03:00:00	4161.41	4169.68	4153.83	4162.40	5259	0	28
2025.10.15	04:00:00	4162.45	4186.59	4162.14	4181.61	6311	0	28
2025.10.15	05:00:00	4181.81	4184.48	4167.19	4176.48	5597	0	28
2025.10.15	06:00:00	4176.50	4190.65	4176.09	4186.93	4826	0	28
2025.10.15	07:00:00	4187.04	4187.46	4173.23	4179.66	3945	0	28
2025.10.15	08:00:00	4179.24	4193.57	4176.72	4185.93	5347	0	28
2025.10.15	09:00:00	4185.94	4200.15	4184.30	4199.31	5594	0	28
2025.10.15	10:00:00	4199.16	4209.77	4194.48	4207.61	5089	0	28
2025.10.15	11:00:00	4207.73	4218.09	4207.22	4208.18	5270	0	28
2025.10.15	12:00:00	4208.16	4211.93	4164.84	4192.46	6004	0	28
2025.10.15	13:00:00	4192.37	4205.91	4190.60	4202.68	5153	0	28
2025.10.15	14:00:00	4202.68	4204.16	4193.57	4198.57	4895	0	28
2025.10.15	15:00:00	4198.61	4202.68	4176.55	4190.57	6105	0	28
2025.10.15	16:00:00	4190.06	4198.71	4182.88	4192.07	6559	0	28
2025.10.15	17:00:00	4192.03	4212.25	4191.56	4200.02	6542	0	28
2025.10.15	18:00:00	4199.85	4203.04	4179.78	4190.49	6631	0	28
2025.10.15	19:00:00	4190.53	4199.82	4186.41	4198.87	6070	0	28
2025.10.15	20:00:00	4198.98	4199.53	4182.62	4197.79	6176	0	28
2025.10.15	21:00:00	4198.09	4204.48	4195.29	4200.69	5885	0	28
2025.10.15	22:00:00	4200.71	4213.49	4200.49	4210.39	5747	0	28
2025.10.15	23:00:00	4210.27	4212.58	4206.07	4207.19	3440	0	28
2025.10.16	01:00:00	4208.14	4215.56	4199.56	4213.18	3932	0	28
2025.10.16	02:00:00	4212.91	4215.73	4206.13	4209.36	4132	0	28
2025.10.16	03:00:00	4209.40	4227.10	4204.94	4210.49	5466	0	28
2025.10.16	04:00:00	4210.57	4232.94	4210.57	4230.20	6214	0	28
2025.10.16	05:00:00	4230.19	4239.57	4226.01	4239.47	5318	0	28
2025.10.16	06:00:00	4239.44	4242.05	4229.26	4233.78	5344	0	28
2025.10.16	07:00:00	4233.49	4239.38	4228.19	4233.34	4449	0	28
2025.10.16	08:00:00	4233.51	4234.69	4203.52	4204.76	6207	0	28
2025.10.16	09:00:00	4204.73	4227.22	4203.73	4222.61	6111	0	28
2025.10.16	10:00:00	4222.40	4233.89	4222.19	4230.58	5254	0	28
2025.10.16	11:00:00	4230.57	4235.95	4228.62	4232.87	4786	0	28
2025.10.16	12:00:00	4232.91	4241.78	4221.97	4239.50	5094	0	28
2025.10.16	13:00:00	4239.39	4246.00	4234.29	4242.65	4873	0	28
2025.10.16	14:00:00	4242.73	4247.42	4239.54	4240.51	4876	0	28
2025.10.16	15:00:00	4240.53	4251.01	4228.29	4235.87	5836	0	28
2025.10.16	16:00:00	4235.91	4258.58	4234.93	4246.67	6622	0	28
2025.10.16	17:00:00	4245.55	4267.42	4245.49	4263.20	6605	0	28
2025.10.16	18:00:00	4263.48	4275.91	4260.91	4273.47	8199	0	28
2025.10.16	19:00:00	4273.46	4291.74	4261.42	4282.60	6722	0	28
2025.10.16	20:00:00	4282.65	4298.56	4280.09	4293.88	6487	0	28
2025.10.16	21:00:00	4293.91	4294.81	4273.38	4290.80	6436	0	28
2025.10.16	22:00:00	4290.90	4312.73	4287.76	4307.39	6093	0	28
2025.10.16	23:00:00	4308.14	4330.60	4307.63	4329.20	4506	0	28
2025.10.17	01:00:00	4332.34	4379.38	4327.12	4346.64	6079	0	28
2025.10.17	02:00:00	4346.74	4379.10	4341.63	4365.71	5670	0	28
2025.10.17	03:00:00	4365.66	4371.50	4353.50	4358.19	6012	0	28
2025.10.17	04:00:00	4357.47	4362.12	4279.03	4314.08	6903	0	28
2025.10.17	05:00:00	4313.83	4348.38	4312.70	4342.51	6422	0	28
2025.10.17	06:00:00	4342.58	4366.82	4338.86	4366.80	5867	0	28
2025.10.17	07:00:00	4366.72	4377.02	4355.19	4376.31	5603	0	28
2025.10.17	08:00:00	4376.27	4378.52	4342.45	4365.13	6125	0	28
2025.10.17	09:00:00	4365.77	4369.53	4346.59	4360.37	6403	0	28
2025.10.17	10:00:00	4359.35	4361.49	4312.33	4340.98	6584	0	28
2025.10.17	11:00:00	4342.22	4349.57	4321.15	4347.67	6468	0	28
2025.10.17	12:00:00	4347.64	4348.30	4332.26	4340.11	5826	0	28
2025.10.17	13:00:00	4340.09	4342.08	4319.56	4327.72	5881	0	28
2025.10.17	14:00:00	4327.58	4335.79	4286.77	4287.41	6576	0	28
2025.10.17	15:00:00	4287.26	4319.59	4283.52	4314.30	6743	0	28
2025.10.17	16:00:00	4314.22	4317.62	4259.40	4273.74	6902	0	28
2025.10.17	17:00:00	4273.73	4274.34	4217.17	4248.96	7029	0	28
2025.10.17	18:00:00	4248.90	4259.24	4231.53	4237.37	6823	0	28
2025.10.17	19:00:00	4237.33	4244.77	4200.78	4204.67	6881	0	28
2025.10.17	20:00:00	4204.98	4228.33	4186.28	4221.05	6786	0	28
2025.10.17	21:00:00	4221.74	4244.51	4218.12	4235.42	6261	0	28
2025.10.17	22:00:00	4235.83	4237.74	4212.72	4226.07	6252	0	28
2025.10.17	23:00:00	4226.27	4250.39	4220.03	4246.98	4440	0	28
2025.10.20	01:00:00	4251.65	4274.34	4239.77	4255.57	5251	0	28
2025.10.20	02:00:00	4255.65	4256.03	4234.16	4237.86	4859	0	28
2025.10.20	03:00:00	4237.85	4250.71	4219.08	4249.68	6250	0	28
2025.10.20	04:00:00	4249.47	4268.75	4229.54	4262.40	6606	0	28
2025.10.20	05:00:00	4262.50	4271.10	4253.31	4255.58	5895	0	28
2025.10.20	06:00:00	4255.57	4265.13	4248.71	4264.60	5423	0	28
2025.10.20	07:00:00	4264.69	4268.17	4260.43	4266.21	4106	0	28
2025.10.20	08:00:00	4266.16	4266.57	4239.68	4239.75	5942	0	28
2025.10.20	09:00:00	4239.84	4245.69	4221.39	4235.83	6360	0	28
2025.10.20	10:00:00	4236.13	4260.71	4234.78	4255.06	5699	0	28
2025.10.20	11:00:00	4255.17	4265.86	4252.29	4258.66	5383	0	28
2025.10.20	12:00:00	4258.69	4263.61	4250.32	4260.93	4990	0	28
2025.10.20	13:00:00	4260.71	4260.80	4245.80	4254.62	5508	0	28
2025.10.20	14:00:00	4254.56	4279.16	4251.01	4279.07	5266	0	28
2025.10.20	15:00:00	4278.93	4327.17	4272.66	4323.45	6663	0	28
2025.10.20	16:00:00	4324.87	4324.91	4299.47	4300.64	6836	0	28
2025.10.20	17:00:00	4300.58	4334.48	4292.80	4332.69	6749	0	28
2025.10.20	18:00:00	4332.32	4355.17	4332.32	4349.15	6539	0	28
2025.10.20	19:00:00	4349.11	4350.74	4342.68	4347.72	5978	0	28
2025.10.20	20:00:00	4347.74	4351.03	4337.30	4347.40	5972	0	28
2025.10.20	21:00:00	4347.98	4364.53	4344.76	4359.24	5451	0	28
2025.10.20	22:00:00	4359.38	4381.19	4359.23	4377.82	5863	0	28
2025.10.20	23:00:00	4378.44	4379.92	4346.47	4356.31	4943	0	28
2025.10.21	01:00:00	4355.29	4375.15	4352.97	4367.18	4788	0	28
2025.10.21	02:00:00	4367.36	4371.58	4356.84	4360.18	4301	0	28
2025.10.21	03:00:00	4360.28	4371.11	4356.38	4368.68	5710	0	28
2025.10.21	04:00:00	4368.64	4372.12	4332.96	4350.87	6618	0	28
2025.10.21	05:00:00	4350.95	4355.30	4335.30	4338.78	6220	0	28
2025.10.21	06:00:00	4338.71	4350.74	4337.92	4346.57	4996	0	28
2025.10.21	07:00:00	4346.55	4346.83	4337.03	4341.88	4244	0	28
2025.10.21	08:00:00	4341.35	4344.08	4317.37	4323.24	6106	0	28
2025.10.21	09:00:00	4323.11	4344.09	4317.22	4343.10	6074	0	28
2025.10.21	10:00:00	4342.75	4342.98	4293.35	4298.59	6391	0	28
2025.10.21	11:00:00	4298.42	4301.50	4244.96	4273.88	6746	0	28
2025.10.21	12:00:00	4273.50	4277.87	4254.69	4264.99	6257	0	28
2025.10.21	13:00:00	4265.18	4266.41	4249.47	4253.65	6168	0	28
2025.10.21	14:00:00	4253.76	4272.33	4245.67	4253.30	5962	0	28
2025.10.21	15:00:00	4253.81	4257.47	4205.92	4211.30	6806	0	28
2025.10.21	16:00:00	4211.05	4225.32	4167.76	4174.10	6976	0	28
2025.10.21	17:00:00	4173.94	4188.11	4081.76	4138.92	7025	0	28
2025.10.21	18:00:00	4138.79	4150.14	4120.04	4138.58	6897	0	28
2025.10.21	19:00:00	4138.65	4143.77	4101.92	4113.43	6765	0	28
2025.10.21	20:00:00	4113.71	4120.18	4094.22	4111.18	6649	0	28
2025.10.21	21:00:00	4111.17	4125.69	4106.32	4114.79	6230	0	28
2025.10.21	22:00:00	4115.01	4122.06	4100.74	4109.22	6313	0	28
2025.10.21	23:00:00	4109.05	4130.83	4106.18	4125.61	4634	0	28
2025.10.22	01:00:00	4125.72	4132.29	4113.82	4123.18	4051	0	28
2025.10.22	02:00:00	4122.79	4127.84	4090.17	4093.06	4498	0	28
2025.10.22	03:00:00	4093.36	4093.71	4004.40	4074.88	6831	0	28
2025.10.22	04:00:00	4074.92	4120.64	4064.35	4087.17	6454	0	28
2025.10.22	05:00:00	4087.40	4117.68	4087.40	4115.02	5472	0	28
2025.10.22	06:00:00	4114.90	4143.19	4107.24	4128.65	5100	0	28
2025.10.22	07:00:00	4128.63	4133.32	4107.47	4128.18	4841	0	28
2025.10.22	08:00:00	4128.17	4146.96	4126.46	4134.86	5622	0	28
2025.10.22	09:00:00	4134.85	4161.27	4127.73	4155.66	5923	0	28
2025.10.22	10:00:00	4155.64	4156.29	4129.78	4132.86	6270	0	28
2025.10.22	11:00:00	4132.75	4135.63	4056.10	4070.36	6817	0	28
2025.10.22	12:00:00	4070.44	4101.12	4061.59	4069.58	9128	0	28
2025.10.22	13:00:00	4069.51	4090.70	4024.18	4034.94	9576	0	28
2025.10.22	14:00:00	4035.07	4044.98	4015.12	4027.59	10342	0	28
2025.10.22	15:00:00	4027.75	4053.37	4023.31	4033.77	10387	0	28
2025.10.22	16:00:00	4033.74	4085.19	4033.65	4075.87	11097	0	28
2025.10.22	17:00:00	4075.78	4078.14	4011.10	4015.19	11157	0	28
2025.10.22	18:00:00	4015.06	4046.93	4014.84	4037.07	10831	0	28
2025.10.22	19:00:00	4037.00	4064.07	4023.19	4059.16	10394	0	28
2025.10.22	20:00:00	4058.85	4071.11	4044.07	4069.98	9846	0	28
2025.10.22	21:00:00	4070.06	4081.43	4066.74	4076.65	8311	0	28
2025.10.22	22:00:00	4076.74	4113.38	4076.56	4102.34	9624	0	28
2025.10.22	23:00:00	4102.12	4107.15	4088.46	4100.24	5597	0	28
2025.10.23	01:00:00	4095.87	4115.72	4092.51	4102.05	6299	0	28
2025.10.23	02:00:00	4103.56	4104.80	4080.80	4087.58	6776	0	28
2025.10.23	03:00:00	4087.50	4096.69	4066.05	4081.73	8796	0	28
2025.10.23	04:00:00	4081.90	4092.81	4071.94	4073.17	9271	0	28
2025.10.23	05:00:00	4073.23	4085.36	4072.05	4082.42	7982	0	28
2025.10.23	06:00:00	4082.57	4100.46	4077.91	4091.11	7138	0	28
2025.10.23	07:00:00	4091.12	4092.80	4079.76	4089.63	5792	0	28
2025.10.23	08:00:00	4089.58	4110.31	4083.94	4110.26	7244	0	28
2025.10.23	09:00:00	4110.39	4137.74	4110.39	4113.52	10107	0	28
2025.10.23	10:00:00	4113.34	4120.90	4092.04	4094.04	8762	0	28
2025.10.23	11:00:00	4094.18	4118.91	4094.18	4116.20	7983	0	28
2025.10.23	12:00:00	4116.28	4125.28	4111.08	4124.56	7272	0	28
2025.10.23	13:00:00	4124.47	4125.23	4101.73	4108.98	7566	0	28
2025.10.23	14:00:00	4108.98	4120.75	4107.72	4109.60	7793	0	28
2025.10.23	15:00:00	4109.57	4129.20	4100.09	4127.27	8784	0	28
2025.10.23	16:00:00	4127.03	4150.76	4125.75	4144.80	10606	0	28
2025.10.23	17:00:00	4144.52	4154.62	4136.01	4148.20	10157	0	28
2025.10.23	18:00:00	4148.26	4151.63	4137.15	4141.77	8923	0	28
2025.10.23	19:00:00	4141.67	4148.45	4125.46	4132.91	8274	0	28
2025.10.23	20:00:00	4132.79	4139.22	4125.00	4137.63	8033	0	28
2025.10.23	21:00:00	4137.64	4143.42	4133.12	4135.86	6530	0	28
2025.10.23	22:00:00	4136.06	4138.04	4116.41	4118.10	7201	0	28
2025.10.23	23:00:00	4118.21	4123.11	4107.27	4121.63	5078	0	28
